event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
northumbrian:NWL00274:1694355300000,northumbrian:NWL00274,northumbrian,2023-09-10T14:15:00Z,2023-09-10T15:00:00Z,45,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01122:1695208499000,northumbrian:NWL01122,northumbrian,2023-09-20T11:14:59Z,2023-09-20T11:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01455:1694355299000,northumbrian:NWL01455,northumbrian,2023-09-10T14:14:59Z,2023-09-10T14:59:59Z,45,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00859:1694950441000,south-west:SBB00859,south-west,2023-09-17T11:34:01Z,2023-09-17T11:42:01Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00894:1694910121000,south-west:SBB00894,south-west,2023-09-17T00:22:01Z,2023-09-17T00:22:41Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01406:1695940741000,south-west:SBB01406,south-west,2023-09-28T22:39:01Z,2023-09-28T22:40:31Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00247:1695243600000,thames:TWL00247,thames,2023-09-20T21:00:00Z,2023-09-20T22:00:00Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01919:1694296800000,yorkshire:YWS01919,yorkshire,2023-09-09T22:00:00Z,2023-09-09T22:02:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01977:1695035040000,yorkshire:YWS01977,yorkshire,2023-09-18T11:04:00Z,2023-09-18T11:32:00Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
