event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00692:1708353851000,anglian:AWS00692,anglian,2024-02-19T14:44:11Z,2024-02-19T14:44:29Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00844:1708774227000,anglian:AWS00844,anglian,2024-02-24T11:30:27Z,2024-02-24T14:30:27Z,180,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01427:1707626735000,anglian:AWS01427,anglian,2024-02-11T04:45:35Z,2024-02-11T12:30:50Z,465,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01222:1708591652000,northumbrian:NWL01222,northumbrian,2024-02-22T08:47:32Z,2024-02-22T08:48:58Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00168:1708623620000,southern:SWS00168,southern,2024-02-22T17:40:20Z,2024-02-22T22:30:43Z,290,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00672:1708917420000,southern:SWS00672,southern,2024-02-26T03:17:00Z,2024-02-26T04:15:00Z,58,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00692:1708917300000,southern:SWS00692,southern,2024-02-26T03:15:00Z,2024-02-26T11:45:00Z,510,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00921:1707733910000,southern:SWS00921,southern,2024-02-12T10:31:50Z,2024-02-12T10:42:22Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90073:1708917000000,southern:SWS90073,southern,2024-02-26T03:10:00Z,2024-02-26T06:00:00Z,170,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00345:1706790840000,thames:TWL00345,thames,2024-02-01T12:34:00Z,2024-02-01T12:40:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00031:1708588020000,yorkshire:YWS00031,yorkshire,2024-02-22T07:47:00Z,2024-02-22T08:16:00Z,29,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00243:1709029800000,yorkshire:YWS00243,yorkshire,2024-02-27T10:30:00Z,2024-02-27T10:35:00Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00734:1708121700000,yorkshire:YWS00734,yorkshire,2024-02-16T22:15:00Z,2024-02-16T22:16:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00856:1706882520000,yorkshire:YWS00856,yorkshire,2024-02-02T14:02:00Z,2024-02-02T14:11:00Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00978:1707128820000,yorkshire:YWS00978,yorkshire,2024-02-05T10:27:00Z,2024-02-05T10:38:00Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01185:1707742920000,yorkshire:YWS01185,yorkshire,2024-02-12T13:02:00Z,2024-02-12T13:16:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01198:1708425120000,yorkshire:YWS01198,yorkshire,2024-02-20T10:32:00Z,2024-02-20T10:40:00Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01227:1708606560000,yorkshire:YWS01227,yorkshire,2024-02-22T12:56:00Z,2024-02-22T13:00:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01912:1708343280000,yorkshire:YWS01912,yorkshire,2024-02-19T11:48:00Z,2024-02-19T12:05:00Z,17,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01929:1707445920000,yorkshire:YWS01929,yorkshire,2024-02-09T02:32:00Z,2024-02-09T05:46:00Z,194,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02050:1707997620000,yorkshire:YWS02050,yorkshire,2024-02-15T11:47:00Z,2024-02-15T11:53:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02051:1707827520000,yorkshire:YWS02051,yorkshire,2024-02-13T12:32:00Z,2024-02-13T13:01:00Z,29,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02069:1708089060000,yorkshire:YWS02069,yorkshire,2024-02-16T13:11:00Z,2024-02-16T13:22:00Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02203:1708075020000,yorkshire:YWS02203,yorkshire,2024-02-16T09:17:00Z,2024-02-16T09:21:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
