event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00171:1761039501000,anglian:AWS00171,anglian,2025-10-21T09:38:21Z,2025-10-21T09:39:29Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00241:1761748497000,anglian:AWS00241,anglian,2025-10-29T14:34:57Z,2025-10-29T17:20:14Z,165,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00264:1760967828000,anglian:AWS00264,anglian,2025-10-20T13:43:48Z,2025-10-20T13:48:26Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00429:1760602089000,anglian:AWS00429,anglian,2025-10-16T08:08:09Z,2025-10-16T08:08:29Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00551:1761041014000,anglian:AWS00551,anglian,2025-10-21T10:03:34Z,2025-10-21T10:10:38Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00661:1759573213000,anglian:AWS00661,anglian,2025-10-04T10:20:13Z,2025-10-04T21:35:59Z,676,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00782:1761745654000,anglian:AWS00782,anglian,2025-10-29T13:47:34Z,2025-10-29T14:08:35Z,21,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00932:1760043515000,anglian:AWS00932,anglian,2025-10-09T20:58:35Z,2025-10-09T21:03:16Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01213:1760967901000,anglian:AWS01213,anglian,2025-10-20T13:45:01Z,2025-10-20T14:00:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01237:1759738501000,anglian:AWS01237,anglian,2025-10-06T08:15:01Z,2025-10-06T08:30:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01571:1761765277000,anglian:AWS01571,anglian,2025-10-29T19:14:37Z,2025-10-29T19:16:43Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00626:1760460359000,northumbrian:NWL00626,northumbrian,2025-10-14T16:45:59Z,2025-10-14T16:47:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00761:1759513799000,northumbrian:NWL00761,northumbrian,2025-10-03T17:49:59Z,2025-10-03T17:51:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01330:1761343559000,northumbrian:NWL01330,northumbrian,2025-10-24T22:05:59Z,2025-10-24T22:07:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00295:1760703802000,severn-trent:SVT00295,severn-trent,2025-10-17T12:23:22Z,2025-10-19T04:07:20Z,2384,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00298:1760608787000,severn-trent:SVT00298,severn-trent,2025-10-16T09:59:47Z,2025-10-16T10:04:15Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00846:1760992821000,severn-trent:SVT00846,severn-trent,2025-10-20T20:40:21Z,2025-10-20T20:43:40Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00922:1760089262000,severn-trent:SVT00922,severn-trent,2025-10-10T09:41:02Z,2025-10-10T10:12:17Z,31,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01279:1761657134000,severn-trent:SVT01279,severn-trent,2025-10-28T13:12:14Z,2025-10-28T13:47:47Z,36,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01365:1761923481000,severn-trent:SVT01365,severn-trent,2025-10-31T15:11:21Z,2025-10-31T15:32:39Z,21,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01435:1761923613000,severn-trent:SVT01435,severn-trent,2025-10-31T15:13:33Z,2025-10-31T16:16:53Z,63,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01657:1761075989000,severn-trent:SVT01657,severn-trent,2025-10-21T19:46:29Z,2025-10-21T20:00:01Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01767:1761924209000,severn-trent:SVT01767,severn-trent,2025-10-31T15:23:29Z,2025-10-31T15:34:25Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01848:1761923129000,severn-trent:SVT01848,severn-trent,2025-10-31T15:05:29Z,2025-10-31T15:21:26Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT02025:1760904550000,severn-trent:SVT02025,severn-trent,2025-10-19T20:09:10Z,2025-10-19T21:22:04Z,73,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT02260:1761076756000,severn-trent:SVT02260,severn-trent,2025-10-21T19:59:16Z,2025-10-21T20:02:47Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00026:1760694484000,south-west:SBB00026,south-west,2025-10-17T09:48:04Z,2025-10-17T09:49:54Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00343:1760432750200,south-west:SBB00343,south-west,2025-10-14T09:05:50Z,2025-10-14T09:07:10Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00424:1761305340100,south-west:SBB00424,south-west,2025-10-24T11:29:00Z,2025-10-24T11:31:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00646:1761294981000,south-west:SBB00646,south-west,2025-10-24T08:36:21Z,2025-10-24T08:37:31Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00967:1761205260000,south-west:SBB00967,south-west,2025-10-23T07:41:00Z,2025-10-23T07:42:11Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00977:1759408791000,south-west:SBB00977,south-west,2025-10-02T12:39:51Z,2025-10-02T12:41:01Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01142:1760956781000,south-west:SBB01142,south-west,2025-10-20T10:39:41Z,2025-10-20T10:40:51Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00098:1761183661000,southern:SWS00098,southern,2025-10-23T01:41:01Z,2025-10-23T02:24:11Z,43,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00246:1761213600000,southern:SWS00246,southern,2025-10-23T10:00:00Z,2025-10-23T10:39:00Z,39,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00315:1761173400000,southern:SWS00315,southern,2025-10-22T22:50:00Z,2025-10-22T23:16:00Z,26,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00319:1761903245000,southern:SWS00319,southern,2025-10-31T09:34:05Z,2025-10-31T09:34:05Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00466:1761757017000,southern:SWS00466,southern,2025-10-29T16:56:57Z,2025-10-29T19:09:57Z,133,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00511:1761204732000,southern:SWS00511,southern,2025-10-23T07:32:12Z,2025-10-23T10:11:12Z,159,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00515:1761172979000,southern:SWS00515,southern,2025-10-22T22:42:59Z,2025-10-22T23:29:22Z,46,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00590:1761177647000,southern:SWS00590,southern,2025-10-23T00:00:47Z,2025-10-23T00:33:29Z,33,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00654:1761751341000,southern:SWS00654,southern,2025-10-29T15:22:21Z,2025-10-29T15:49:30Z,27,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00699:1760971500000,southern:SWS00699,southern,2025-10-20T14:45:00Z,2025-10-20T15:45:00Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00714:1761169460000,southern:SWS00714,southern,2025-10-22T21:44:20Z,2025-10-23T01:59:00Z,255,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00767:1761174606000,southern:SWS00767,southern,2025-10-22T23:10:06Z,2025-10-23T01:29:20Z,139,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00793:1761202468000,southern:SWS00793,southern,2025-10-23T06:54:28Z,2025-10-23T08:38:35Z,104,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00813:1761750663000,southern:SWS00813,southern,2025-10-29T15:11:03Z,2025-10-29T15:38:46Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00849:1760965800000,southern:SWS00849,southern,2025-10-20T13:10:00Z,2025-10-20T13:12:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00906:1759912512000,southern:SWS00906,southern,2025-10-08T08:35:12Z,2025-10-08T08:48:27Z,13,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00908:1761754925000,southern:SWS00908,southern,2025-10-29T16:22:05Z,2025-10-29T20:53:37Z,272,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00975:1759533600000,southern:SWS00975,southern,2025-10-03T23:20:00Z,2025-10-03T23:42:00Z,22,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90051:1761755551000,southern:SWS90051,southern,2025-10-29T16:32:31Z,2025-10-29T18:50:06Z,138,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00253:1761943500000,thames:TWL00253,thames,2025-10-31T20:45:00Z,2025-10-31T21:15:00Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00514:1761166440000,thames:TWL00514,thames,2025-10-22T20:54:00Z,2025-10-23T00:04:00Z,190,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00566:1761942600000,thames:TWL00566,thames,2025-10-31T20:30:00Z,2025-10-31T21:30:00Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00585:1760087640000,thames:TWL00585,thames,2025-10-10T09:14:00Z,2025-10-10T12:12:00Z,178,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00624:1761631320000,thames:TWL00624,thames,2025-10-28T06:02:00Z,2025-10-28T23:30:00Z,1048,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00371:1760818560000,united-utilities:UUP00371,united-utilities,2025-10-18T20:16:00Z,2025-10-18T20:18:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00550:1759510320000,united-utilities:UUP00550,united-utilities,2025-10-03T16:52:00Z,2025-10-03T17:30:00Z,38,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00773:1761046560000,united-utilities:UUP00773,united-utilities,2025-10-21T11:36:00Z,2025-10-21T11:40:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01419:1759440960000,united-utilities:UUP01419,united-utilities,2025-10-02T21:36:00Z,2025-10-02T21:40:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01460:1760445406000,united-utilities:UUP01460,united-utilities,2025-10-14T12:36:46Z,2025-10-14T12:38:52Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01644:1759498200000,united-utilities:UUP01644,united-utilities,2025-10-03T13:30:00Z,2025-10-03T15:22:00Z,112,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01647:1760404680000,united-utilities:UUP01647,united-utilities,2025-10-14T01:18:00Z,2025-10-14T01:22:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01656:1761142014000,united-utilities:UUP01656,united-utilities,2025-10-22T14:06:54Z,2025-10-22T14:35:05Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01702:1759467960000,united-utilities:UUP01702,united-utilities,2025-10-03T05:06:00Z,2025-10-03T05:08:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01731:1759570920000,united-utilities:UUP01731,united-utilities,2025-10-04T09:42:00Z,2025-10-04T09:44:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01736:1759839480000,united-utilities:UUP01736,united-utilities,2025-10-07T12:18:00Z,2025-10-07T12:22:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01962:1760975640000,united-utilities:UUP01962,united-utilities,2025-10-20T15:54:00Z,2025-10-20T16:20:00Z,26,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01987:1761735698000,united-utilities:UUP01987,united-utilities,2025-10-29T11:01:38Z,2025-10-29T11:02:59Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
