event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00009:1733307758000,anglian:AWS00009,anglian,2024-12-04T10:22:38Z,2024-12-04T10:30:15Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00027:1733445681000,anglian:AWS00027,anglian,2024-12-06T00:41:21Z,2024-12-06T00:41:23Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00491:1733222045000,anglian:AWS00491,anglian,2024-12-03T10:34:05Z,2024-12-03T10:34:05Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00792:1734598817000,anglian:AWS00792,anglian,2024-12-19T09:00:17Z,2024-12-19T09:00:17Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00829:1734907524000,anglian:AWS00829,anglian,2024-12-22T22:45:24Z,2024-12-23T00:45:24Z,120,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01110:1734452514000,anglian:AWS01110,anglian,2024-12-17T16:21:54Z,2024-12-17T18:15:59Z,114,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01342:1733733710000,anglian:AWS01342,anglian,2024-12-09T08:41:50Z,2024-12-09T08:41:51Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00354:1734029999000,northumbrian:NWL00354,northumbrian,2024-12-12T18:59:59Z,2024-12-12T19:14:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00390:1735637399000,northumbrian:NWL00390,northumbrian,2024-12-31T09:29:59Z,2024-12-31T09:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00674:1733582699000,northumbrian:NWL00674,northumbrian,2024-12-07T14:44:59Z,2024-12-07T15:44:59Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01413:1733611799000,northumbrian:NWL01413,northumbrian,2024-12-07T22:49:59Z,2024-12-07T22:51:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00189:1733408800100,south-west:SBB00189,south-west,2024-12-05T14:26:40Z,2024-12-05T14:28:04Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00628:1735493831000,south-west:SBB00628,south-west,2024-12-29T17:37:11Z,2024-12-29T18:39:41Z,63,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00689:1734462342000,south-west:SBB00689,south-west,2024-12-17T19:05:42Z,2024-12-17T19:10:10Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00156:1733164271000,southern:SWS00156,southern,2024-12-02T18:31:11Z,2024-12-02T20:30:59Z,120,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00626:1734824280000,southern:SWS00626,southern,2024-12-21T23:38:00Z,2024-12-22T00:18:00Z,40,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00669:1733376952000,southern:SWS00669,southern,2024-12-05T05:35:52Z,2024-12-05T08:46:00Z,190,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90089:1735671344000,southern:SWS90089,southern,2024-12-31T18:55:44Z,2024-12-31T18:56:47Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00113:1734558824000,united-utilities:UUP00113,united-utilities,2024-12-18T21:53:44Z,2024-12-19T08:29:22Z,636,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00541:1735684320000,united-utilities:UUP00541,united-utilities,2024-12-31T22:32:00Z,2025-01-01T10:00:00Z,688,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00653:1733415840000,united-utilities:UUP00653,united-utilities,2024-12-05T16:24:00Z,2024-12-05T16:26:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00864:1735668840000,united-utilities:UUP00864,united-utilities,2024-12-31T18:14:00Z,2024-12-31T18:18:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00932:1733414160000,united-utilities:UUP00932,united-utilities,2024-12-05T15:56:00Z,2024-12-05T16:44:00Z,48,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01006:1733415000000,united-utilities:UUP01006,united-utilities,2024-12-05T16:10:00Z,2024-12-05T16:20:00Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01282:1735654995000,united-utilities:UUP01282,united-utilities,2024-12-31T14:23:15Z,2024-12-31T14:58:09Z,35,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01377:1733416320000,united-utilities:UUP01377,united-utilities,2024-12-05T16:32:00Z,2024-12-05T16:44:00Z,12,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01540:1733329440000,united-utilities:UUP01540,united-utilities,2024-12-04T16:24:00Z,,,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,
united-utilities:UUP01610:1735671240000,united-utilities:UUP01610,united-utilities,2024-12-31T18:54:00Z,2024-12-31T19:20:00Z,26,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
wessex:WSX10110:1734063643000,wessex:WSX10110,wessex,2024-12-13T04:20:43Z,2024-12-13T04:31:57Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00489:1733597926000,yorkshire:YWS00489,yorkshire,2024-12-07T18:58:46Z,2024-12-09T09:04:11Z,2285,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00574:1733420105000,yorkshire:YWS00574,yorkshire,2024-12-05T17:35:05Z,2024-12-05T17:50:42Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00895:1733576520000,yorkshire:YWS00895,yorkshire,2024-12-07T13:02:00Z,2024-12-08T02:22:00Z,800,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01059:1733416320000,yorkshire:YWS01059,yorkshire,2024-12-05T16:32:00Z,2024-12-05T16:46:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01106:1733417660000,yorkshire:YWS01106,yorkshire,2024-12-05T16:54:20Z,2024-12-05T17:14:59Z,21,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01307:1733418060000,yorkshire:YWS01307,yorkshire,2024-12-05T17:01:00Z,2024-12-05T17:02:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01493:1733417220000,yorkshire:YWS01493,yorkshire,2024-12-05T16:47:00Z,2024-12-05T17:46:00Z,59,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01575:1733417220000,yorkshire:YWS01575,yorkshire,2024-12-05T16:47:00Z,2024-12-05T17:01:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01669:1733417220000,yorkshire:YWS01669,yorkshire,2024-12-05T16:47:00Z,2024-12-05T17:01:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01749:1733415420000,yorkshire:YWS01749,yorkshire,2024-12-05T16:17:00Z,2024-12-05T17:01:00Z,44,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01837:1733417340000,yorkshire:YWS01837,yorkshire,2024-12-05T16:49:00Z,2024-12-05T17:16:00Z,27,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01943:1733750100000,yorkshire:YWS01943,yorkshire,2024-12-09T13:15:00Z,2024-12-09T13:16:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02057:1733417220000,yorkshire:YWS02057,yorkshire,2024-12-05T16:47:00Z,2024-12-05T17:01:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02073:1734060600000,yorkshire:YWS02073,yorkshire,2024-12-13T03:30:00Z,2024-12-13T03:31:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02162:1733418180000,yorkshire:YWS02162,yorkshire,2024-12-05T17:03:00Z,2024-12-05T17:16:00Z,13,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02177:1733419080000,yorkshire:YWS02177,yorkshire,2024-12-05T17:18:00Z,2024-12-05T17:32:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
