event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS01091:1719320545000,anglian:AWS01091,anglian,2024-06-25T13:02:25Z,2024-06-28T15:15:02Z,4453,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01477:1719599480000,anglian:AWS01477,anglian,2024-06-28T18:31:20Z,2024-06-28T18:35:06Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00727:1719637652000,northumbrian:NWL00727,northumbrian,2024-06-29T05:07:32Z,2024-06-29T05:14:59Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01231:1717846199000,northumbrian:NWL01231,northumbrian,2024-06-08T11:29:59Z,2024-06-08T12:29:59Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01137:1718017380000,yorkshire:YWS01137,yorkshire,2024-06-10T11:03:00Z,2024-06-10T11:17:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01213:1718719995000,yorkshire:YWS01213,yorkshire,2024-06-18T14:13:15Z,2024-06-18T14:13:49Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01317:1718102048000,yorkshire:YWS01317,yorkshire,2024-06-11T10:34:08Z,2024-06-11T10:37:10Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01521:1718729220000,yorkshire:YWS01521,yorkshire,2024-06-18T16:47:00Z,2024-06-18T17:16:00Z,29,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01790:1718728320000,yorkshire:YWS01790,yorkshire,2024-06-18T16:32:00Z,2024-06-18T16:46:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02165:1718729220000,yorkshire:YWS02165,yorkshire,2024-06-18T16:47:00Z,2024-06-19T18:29:00Z,1542,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
