event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00008:1772213951000,anglian:AWS00008,anglian,2026-02-27T17:39:11Z,2026-02-27T17:48:40Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00029:1771533301000,anglian:AWS00029,anglian,2026-02-19T20:35:01Z,2026-02-19T20:35:04Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00070:1771233447000,anglian:AWS00070,anglian,2026-02-16T09:17:27Z,2026-02-16T10:48:00Z,91,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00100:1770506749000,anglian:AWS00100,anglian,2026-02-07T23:25:49Z,2026-02-07T23:35:06Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00109:1771616493000,anglian:AWS00109,anglian,2026-02-20T19:41:33Z,2026-02-20T21:19:09Z,98,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00132:1772257246000,anglian:AWS00132,anglian,2026-02-28T05:40:46Z,2026-02-28T16:33:26Z,653,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00147:1771181087000,anglian:AWS00147,anglian,2026-02-15T18:44:47Z,2026-02-15T19:25:13Z,40,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00152:1771468991000,anglian:AWS00152,anglian,2026-02-19T02:43:11Z,2026-02-19T02:43:11Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00187:1771172329000,anglian:AWS00187,anglian,2026-02-15T16:18:49Z,2026-02-15T16:23:13Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00197:1770642257000,anglian:AWS00197,anglian,2026-02-09T13:04:17Z,2026-02-09T13:06:13Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00214:1770999832000,anglian:AWS00214,anglian,2026-02-13T16:23:52Z,2026-02-13T17:04:16Z,40,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00217:1771266796000,anglian:AWS00217,anglian,2026-02-16T18:33:16Z,2026-02-16T18:33:17Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00218:1770364891000,anglian:AWS00218,anglian,2026-02-06T08:01:31Z,2026-02-06T20:17:15Z,736,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00223:1771199506000,anglian:AWS00223,anglian,2026-02-15T23:51:46Z,2026-02-16T08:07:52Z,496,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00231:1771792874000,anglian:AWS00231,anglian,2026-02-22T20:41:14Z,2026-02-22T20:45:16Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00237:1772024611000,anglian:AWS00237,anglian,2026-02-25T13:03:31Z,2026-02-25T13:17:20Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00240:1771220961000,anglian:AWS00240,anglian,2026-02-16T05:49:21Z,2026-02-16T05:53:54Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00267:1771499542000,anglian:AWS00267,anglian,2026-02-19T11:12:22Z,2026-02-19T12:32:08Z,80,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00281:1771173212000,anglian:AWS00281,anglian,2026-02-15T16:33:32Z,2026-02-15T16:51:44Z,18,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00305:1771185762000,anglian:AWS00305,anglian,2026-02-15T20:02:42Z,2026-02-15T20:11:11Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00321:1771173844000,anglian:AWS00321,anglian,2026-02-15T16:44:04Z,2026-02-15T21:17:27Z,273,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00378:1771161876000,anglian:AWS00378,anglian,2026-02-15T13:24:36Z,2026-02-16T00:51:14Z,687,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00393:1771880180000,anglian:AWS00393,anglian,2026-02-23T20:56:20Z,2026-02-23T21:06:27Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00406:1770421487000,anglian:AWS00406,anglian,2026-02-06T23:44:47Z,2026-02-18T12:25:08Z,16600,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00428:1771172253000,anglian:AWS00428,anglian,2026-02-15T16:17:33Z,2026-02-16T12:16:52Z,1199,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00435:1771181162000,anglian:AWS00435,anglian,2026-02-15T18:46:02Z,2026-02-15T20:10:31Z,84,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00462:1771165241000,anglian:AWS00462,anglian,2026-02-15T14:20:41Z,2026-02-20T14:44:54Z,7224,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00469:1771785424000,anglian:AWS00469,anglian,2026-02-22T18:37:04Z,2026-02-23T15:05:45Z,1229,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00473:1771290139000,anglian:AWS00473,anglian,2026-02-17T01:02:19Z,2026-02-17T01:02:21Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00475:1771153014000,anglian:AWS00475,anglian,2026-02-15T10:56:54Z,2026-02-15T11:11:30Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00481:1771182506000,anglian:AWS00481,anglian,2026-02-15T19:08:26Z,2026-02-15T19:17:50Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00482:1771252967000,anglian:AWS00482,anglian,2026-02-16T14:42:47Z,2026-02-17T00:37:20Z,595,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00503:1771463419000,anglian:AWS00503,anglian,2026-02-19T01:10:19Z,2026-02-20T01:10:21Z,1440,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00518:1771199021000,anglian:AWS00518,anglian,2026-02-15T23:43:41Z,2026-02-15T23:57:26Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00532:1772229850000,anglian:AWS00532,anglian,2026-02-27T22:04:10Z,2026-02-27T22:04:14Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00540:1771002433000,anglian:AWS00540,anglian,2026-02-13T17:07:13Z,2026-02-23T04:00:16Z,13613,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00541:1771162073000,anglian:AWS00541,anglian,2026-02-15T13:27:53Z,2026-02-15T19:18:28Z,351,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00579:1771164047000,anglian:AWS00579,anglian,2026-02-15T14:00:47Z,2026-02-16T23:21:38Z,2001,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00585:1772210965000,anglian:AWS00585,anglian,2026-02-27T16:49:25Z,2026-02-27T18:07:46Z,78,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00587:1770418063000,anglian:AWS00587,anglian,2026-02-06T22:47:43Z,2026-02-06T22:56:09Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00625:1771160306000,anglian:AWS00625,anglian,2026-02-15T12:58:26Z,2026-02-15T23:42:56Z,645,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00631:1771630449000,anglian:AWS00631,anglian,2026-02-20T23:34:09Z,2026-02-20T23:38:33Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00639:1770209584000,anglian:AWS00639,anglian,2026-02-04T12:53:04Z,2026-02-04T12:53:04Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00660:1771969658000,anglian:AWS00660,anglian,2026-02-24T21:47:38Z,2026-02-24T21:49:48Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00662:1772028674000,anglian:AWS00662,anglian,2026-02-25T14:11:14Z,2026-02-25T14:22:52Z,12,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00701:1772197172000,anglian:AWS00701,anglian,2026-02-27T12:59:32Z,2026-02-27T13:08:47Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00702:1770290164000,anglian:AWS00702,anglian,2026-02-05T11:16:04Z,2026-02-05T11:16:04Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
