event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
thames:TWL00116:1747224840000,thames:TWL00116,thames,2025-05-14T12:14:00Z,2025-05-14T13:52:00Z,98,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00168:1746089467000,united-utilities:UUP00168,united-utilities,2025-05-01T08:51:07Z,2025-05-01T08:53:28Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
wessex:WXW00724:1747225200000,wessex:WXW00724,wessex,2025-05-14T12:20:00Z,2025-05-14T12:26:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00049:1747905120000,yorkshire:YWS00049,yorkshire,2025-05-22T09:12:00Z,2025-05-22T10:52:00Z,100,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00322:1747645740000,yorkshire:YWS00322,yorkshire,2025-05-19T09:09:00Z,2025-05-19T09:15:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00349:1748298549000,yorkshire:YWS00349,yorkshire,2025-05-26T22:29:09Z,2025-05-26T22:31:53Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00469:1747999967000,yorkshire:YWS00469,yorkshire,2025-05-23T11:32:47Z,2025-05-23T11:42:42Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00531:1748076837000,yorkshire:YWS00531,yorkshire,2025-05-24T08:53:57Z,2025-05-24T09:18:52Z,25,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01354:1747915200000,yorkshire:YWS01354,yorkshire,2025-05-22T12:00:00Z,2025-05-22T12:02:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01731:1748059093000,yorkshire:YWS01731,yorkshire,2025-05-24T03:58:13Z,2025-05-24T05:11:37Z,73,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01937:1747647840000,yorkshire:YWS01937,yorkshire,2025-05-19T09:44:00Z,2025-05-19T09:51:00Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02070:1748052000000,yorkshire:YWS02070,yorkshire,2025-05-24T02:00:00Z,2025-05-24T02:03:00Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
