event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00033:1731506074000,anglian:AWS00033,anglian,2024-11-13T13:54:34Z,2024-11-13T13:55:20Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00093:1732492874000,anglian:AWS00093,anglian,2024-11-25T00:01:14Z,2024-11-25T00:01:19Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00265:1732112521000,anglian:AWS00265,anglian,2024-11-20T14:22:01Z,2024-11-20T14:24:04Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00275:1732708299000,anglian:AWS00275,anglian,2024-11-27T11:51:39Z,2024-11-27T12:10:33Z,19,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00346:1732195862000,anglian:AWS00346,anglian,2024-11-21T13:31:02Z,2024-11-21T22:55:20Z,564,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00733:1730766586000,anglian:AWS00733,anglian,2024-11-05T00:29:46Z,2024-11-05T05:27:06Z,297,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00773:1732703518000,anglian:AWS00773,anglian,2024-11-27T10:31:58Z,2024-11-27T10:47:56Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00861:1732480300000,anglian:AWS00861,anglian,2024-11-24T20:31:40Z,2024-11-25T03:01:32Z,390,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01397:1732353119000,northumbrian:NWL01397,northumbrian,2024-11-23T09:11:59Z,2024-11-23T09:13:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01411:1732361040000,northumbrian:NWL01411,northumbrian,2024-11-23T11:24:00Z,2024-11-23T13:03:20Z,99,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01543:1732372199000,northumbrian:NWL01543,northumbrian,2024-11-23T14:29:59Z,2024-11-23T14:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00046:1732439321000,south-west:SBB00046,south-west,2024-11-24T09:08:41Z,2024-11-24T23:29:22Z,861,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00175:1732442611000,south-west:SBB00175,south-west,2024-11-24T10:03:31Z,2024-11-24T10:13:11Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00912:1730985831000,south-west:SBB00912,south-west,2024-11-07T13:23:51Z,2024-11-07T13:25:12Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01355:1732880470200,south-west:SBB01355,south-west,2024-11-29T11:41:10Z,2024-11-29T11:59:00Z,18,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00204:1731892500000,southern:SWS00204,southern,2024-11-18T01:15:00Z,2024-11-18T01:30:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00350:1732615740000,southern:SWS00350,southern,2024-11-26T10:09:00Z,2024-11-26T10:16:00Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00593:1731507238000,southern:SWS00593,southern,2024-11-13T14:13:58Z,2024-11-14T13:12:33Z,1379,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00607:1731586560000,southern:SWS00607,southern,2024-11-14T12:16:00Z,2024-11-14T12:20:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00613:1732107826000,southern:SWS00613,southern,2024-11-20T13:03:46Z,2024-11-20T13:06:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00695:1732688940000,southern:SWS00695,southern,2024-11-27T06:29:00Z,2024-11-27T07:12:00Z,43,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00859:1732677300000,southern:SWS00859,southern,2024-11-27T03:15:00Z,2024-11-27T05:00:00Z,105,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00941:1732692492000,southern:SWS00941,southern,2024-11-27T07:28:12Z,2024-11-28T05:59:38Z,1351,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90025:1732685201000,southern:SWS90025,southern,2024-11-27T05:26:41Z,2024-11-27T08:50:30Z,204,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90078:1732679190000,southern:SWS90078,southern,2024-11-27T03:46:30Z,2024-11-27T15:56:45Z,730,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
