event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00296:1716426024000,anglian:AWS00296,anglian,2024-05-23T01:00:24Z,2024-05-23T07:07:15Z,367,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01035:1717124510000,anglian:AWS01035,anglian,2024-05-31T03:01:50Z,2024-05-31T04:31:49Z,90,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00074:1716384599000,northumbrian:NWL00074,northumbrian,2024-05-22T13:29:59Z,2024-05-22T13:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00211:1717006380000,northumbrian:NWL00211,northumbrian,2024-05-29T18:13:00Z,2024-05-29T18:38:25Z,25,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00895:1717003800000,northumbrian:NWL00895,northumbrian,2024-05-29T17:30:00Z,2024-05-29T17:45:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01091:1716376332000,northumbrian:NWL01091,northumbrian,2024-05-22T11:12:12Z,2024-05-22T11:13:28Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01149:1715426999000,northumbrian:NWL01149,northumbrian,2024-05-11T11:29:59Z,2024-05-11T11:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01162:1715585746000,northumbrian:NWL01162,northumbrian,2024-05-13T07:35:46Z,2024-05-13T07:37:10Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00065:1714626601000,south-west:SBB00065,south-west,2024-05-02T05:10:01Z,2024-05-02T11:46:41Z,397,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01162:1715635890200,south-west:SBB01162,south-west,2024-05-13T21:31:30Z,2024-05-13T21:33:00Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00104:1714616520000,southern:SWS00104,southern,2024-05-02T02:22:00Z,2024-05-02T02:44:00Z,22,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00326:1714988580000,southern:SWS00326,southern,2024-05-06T09:43:00Z,2024-05-06T11:40:00Z,117,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00003:1714629600000,thames:TWL00003,thames,2024-05-02T06:00:00Z,2024-05-02T08:14:00Z,134,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00310:1714731300000,thames:TWL00310,thames,2024-05-03T10:15:00Z,2024-05-03T11:00:00Z,45,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00012:1716435000000,yorkshire:YWS00012,yorkshire,2024-05-23T03:30:00Z,2024-05-23T03:30:01Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00331:1715604750000,yorkshire:YWS00331,yorkshire,2024-05-13T12:52:30Z,2024-05-13T12:52:43Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00355:1715088557000,yorkshire:YWS00355,yorkshire,2024-05-07T13:29:17Z,2024-05-07T13:30:53Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00776:1716369887000,yorkshire:YWS00776,yorkshire,2024-05-22T09:24:47Z,2024-05-22T09:54:06Z,29,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01116:1716418791000,yorkshire:YWS01116,yorkshire,2024-05-22T22:59:51Z,2024-05-22T23:01:30Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01291:1716409020000,yorkshire:YWS01291,yorkshire,2024-05-22T20:17:00Z,2024-05-22T20:31:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01298:1717069000000,yorkshire:YWS01298,yorkshire,2024-05-30T11:36:40Z,2024-05-30T11:39:40Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01399:1717153320000,yorkshire:YWS01399,yorkshire,2024-05-31T11:02:00Z,2024-05-31T11:20:00Z,18,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01539:1716743040000,yorkshire:YWS01539,yorkshire,2024-05-26T17:04:00Z,2024-05-26T17:18:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01562:1714554076000,yorkshire:YWS01562,yorkshire,2024-05-01T09:01:16Z,2024-05-01T09:36:42Z,35,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02212:1716382920000,yorkshire:YWS02212,yorkshire,2024-05-22T13:02:00Z,2024-05-22T14:01:00Z,59,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02281:1715023020000,yorkshire:YWS02281,yorkshire,2024-05-06T19:17:00Z,2024-05-06T20:01:00Z,44,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
