event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00006:1765795444000,anglian:AWS00006,anglian,2025-12-15T10:44:04Z,2025-12-15T10:44:16Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00034:1765274400000,anglian:AWS00034,anglian,2025-12-09T10:00:00Z,2025-12-09T10:05:38Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00086:1765038030000,anglian:AWS00086,anglian,2025-12-06T16:20:30Z,2025-12-06T16:25:32Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00338:1765265620000,anglian:AWS00338,anglian,2025-12-09T07:33:40Z,2025-12-09T11:54:35Z,261,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00537:1765268195000,anglian:AWS00537,anglian,2025-12-09T08:16:35Z,2025-12-09T08:18:18Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00669:1764589581000,anglian:AWS00669,anglian,2025-12-01T11:46:21Z,2025-12-01T11:51:08Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00685:1764576579000,anglian:AWS00685,anglian,2025-12-01T08:09:39Z,2025-12-01T08:09:39Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00929:1764980794000,anglian:AWS00929,anglian,2025-12-06T00:26:34Z,2025-12-06T00:40:35Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01055:1767055500000,anglian:AWS01055,anglian,2025-12-30T00:45:00Z,2025-12-30T01:00:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01335:1765790559000,anglian:AWS01335,anglian,2025-12-15T09:22:39Z,2025-12-19T09:00:02Z,5737,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01351:1764719272000,anglian:AWS01351,anglian,2025-12-02T23:47:52Z,,,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,
anglian:AWS01357:1765294701000,anglian:AWS01357,anglian,2025-12-09T15:38:21Z,2025-12-09T18:01:38Z,143,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01412:1765873558000,anglian:AWS01412,anglian,2025-12-16T08:25:58Z,2026-01-07T23:41:52Z,32596,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01514:1766055896000,anglian:AWS01514,anglian,2025-12-18T11:04:56Z,2025-12-18T12:07:45Z,63,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00899:1765291799000,northumbrian:NWL00899,northumbrian,2025-12-09T14:49:59Z,2025-12-09T14:51:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00282:1767006665000,severn-trent:SVT00282,severn-trent,2025-12-29T11:11:05Z,2025-12-29T11:18:50Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00290:1766118400000,severn-trent:SVT00290,severn-trent,2025-12-19T04:26:40Z,2025-12-19T04:46:38Z,20,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00743:1766071578000,severn-trent:SVT00743,severn-trent,2025-12-18T15:26:18Z,2025-12-19T01:07:37Z,581,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT00811:1766078936000,severn-trent:SVT00811,severn-trent,2025-12-18T17:28:56Z,2025-12-18T18:05:20Z,36,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01132:1766094814000,severn-trent:SVT01132,severn-trent,2025-12-18T21:53:34Z,2025-12-18T22:27:41Z,34,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01503:1766549247000,severn-trent:SVT01503,severn-trent,2025-12-24T04:07:27Z,2025-12-24T05:12:34Z,65,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
