event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00111:1729797720000,anglian:AWS00111,anglian,2024-10-24T19:22:00Z,2024-10-24T19:27:18Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00261:1727801079000,anglian:AWS00261,anglian,2024-10-01T16:44:39Z,2024-10-01T17:29:01Z,44,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00599:1727788622000,anglian:AWS00599,anglian,2024-10-01T13:17:02Z,2024-10-01T13:45:18Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01255:1728548141000,anglian:AWS01255,anglian,2024-10-10T08:15:41Z,2024-10-12T11:46:03Z,3090,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01380:1728348355000,anglian:AWS01380,anglian,2024-10-08T00:45:55Z,2024-10-08T01:15:59Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00055:1728409499000,northumbrian:NWL00055,northumbrian,2024-10-08T17:44:59Z,2024-10-08T17:59:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00077:1728408599000,northumbrian:NWL00077,northumbrian,2024-10-08T17:29:59Z,2024-10-08T17:59:59Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00202:1728435020000,northumbrian:NWL00202,northumbrian,2024-10-09T00:50:20Z,2024-10-09T00:50:57Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00266:1729305939000,northumbrian:NWL00266,northumbrian,2024-10-19T02:45:39Z,2024-10-19T02:59:59Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00360:1728451200000,northumbrian:NWL00360,northumbrian,2024-10-09T05:20:00Z,2024-10-09T05:46:00Z,26,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00361:1729906079000,northumbrian:NWL00361,northumbrian,2024-10-26T01:27:59Z,2024-10-26T01:29:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00401:1729121399000,northumbrian:NWL00401,northumbrian,2024-10-16T23:29:59Z,2024-10-16T23:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00429:1729121399000,northumbrian:NWL00429,northumbrian,2024-10-16T23:29:59Z,2024-10-16T23:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00446:1728412199000,northumbrian:NWL00446,northumbrian,2024-10-08T18:29:59Z,2024-10-08T18:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00460:1728419160000,northumbrian:NWL00460,northumbrian,2024-10-08T20:26:00Z,2024-10-08T20:51:50Z,26,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00462:1729085916000,northumbrian:NWL00462,northumbrian,2024-10-16T13:38:36Z,2024-10-16T13:44:59Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00503:1729122300000,northumbrian:NWL00503,northumbrian,2024-10-16T23:45:00Z,2024-10-17T00:00:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00529:1728681299000,northumbrian:NWL00529,northumbrian,2024-10-11T21:14:59Z,2024-10-11T21:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00547:1728394199000,northumbrian:NWL00547,northumbrian,2024-10-08T13:29:59Z,2024-10-08T15:44:59Z,135,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00879:1729124099000,northumbrian:NWL00879,northumbrian,2024-10-17T00:14:59Z,2024-10-17T00:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00910:1729122299000,northumbrian:NWL00910,northumbrian,2024-10-16T23:44:59Z,2024-10-16T23:59:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00916:1728432000000,northumbrian:NWL00916,northumbrian,2024-10-09T00:00:00Z,2024-10-09T00:30:00Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01056:1729122299000,northumbrian:NWL01056,northumbrian,2024-10-16T23:44:59Z,2024-10-17T00:29:59Z,45,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01218:1729123199000,northumbrian:NWL01218,northumbrian,2024-10-16T23:59:59Z,2024-10-17T00:44:59Z,45,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01219:1729121279000,northumbrian:NWL01219,northumbrian,2024-10-16T23:27:59Z,2024-10-16T23:51:59Z,24,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01225:1729123199000,northumbrian:NWL01225,northumbrian,2024-10-16T23:59:59Z,2024-10-17T00:14:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01258:1729124399000,northumbrian:NWL01258,northumbrian,2024-10-17T00:19:59Z,2024-10-17T00:31:59Z,12,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01332:1728432119000,northumbrian:NWL01332,northumbrian,2024-10-09T00:01:59Z,2024-10-09T00:17:59Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01464:1728444600000,northumbrian:NWL01464,northumbrian,2024-10-09T03:30:00Z,2024-10-09T03:45:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00711:1729763859000,south-west:SBB00711,south-west,2024-10-24T09:57:39Z,2024-10-24T10:06:11Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01117:1728229152000,south-west:SBB01117,south-west,2024-10-06T15:39:12Z,2024-10-06T15:40:13Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00285:1729559760000,southern:SWS00285,southern,2024-10-22T01:16:00Z,2024-10-22T01:28:00Z,12,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00639:1728425160000,southern:SWS00639,southern,2024-10-08T22:06:00Z,2024-10-08T22:10:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00648:1728424627000,southern:SWS00648,southern,2024-10-08T21:57:07Z,2024-10-08T22:44:00Z,47,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00740:1729111080000,southern:SWS00740,southern,2024-10-16T20:38:00Z,2024-10-16T20:48:00Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00842:1728899878000,southern:SWS00842,southern,2024-10-14T09:57:58Z,2024-10-14T17:30:00Z,452,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90055:1727777000000,southern:SWS90055,southern,2024-10-01T10:03:20Z,2024-10-01T10:12:14Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00075:1727813700000,thames:TWL00075,thames,2024-10-01T20:15:00Z,2024-10-01T23:45:00Z,210,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00135:1728788880000,thames:TWL00135,thames,2024-10-13T03:08:00Z,2024-10-13T03:12:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00144:1729330200000,thames:TWL00144,thames,2024-10-19T09:30:00Z,2024-10-19T10:00:00Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00448:1728171900000,thames:TWL00448,thames,2024-10-05T23:45:00Z,2024-10-06T00:15:00Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00549:1729328280000,thames:TWL00549,thames,2024-10-19T08:58:00Z,2024-10-19T09:14:00Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00550:1729328520000,thames:TWL00550,thames,2024-10-19T09:02:00Z,2024-10-19T09:10:00Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00551:1729328400000,thames:TWL00551,thames,2024-10-19T09:00:00Z,2024-10-19T09:14:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00032:1730292650000,united-utilities:UUP00032,united-utilities,2024-10-30T12:50:50Z,2024-10-30T13:01:50Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00039:1729112400000,united-utilities:UUP00039,united-utilities,2024-10-16T21:00:00Z,2024-10-16T21:06:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00590:1729102440000,united-utilities:UUP00590,united-utilities,2024-10-16T18:14:00Z,2024-10-16T18:18:00Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00807:1729103280000,united-utilities:UUP00807,united-utilities,2024-10-16T18:28:00Z,2024-10-16T18:50:00Z,22,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP00898:1729105559000,united-utilities:UUP00898,united-utilities,2024-10-16T19:05:59Z,2024-10-16T19:35:53Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01612:1729972560000,united-utilities:UUP01612,united-utilities,2024-10-26T19:56:00Z,2024-10-26T20:02:00Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
united-utilities:UUP01709:1729102500000,united-utilities:UUP01709,united-utilities,2024-10-16T18:15:00Z,2024-10-16T18:30:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00251:1728431280000,yorkshire:YWS00251,yorkshire,2024-10-08T23:48:00Z,2024-10-09T00:02:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01183:1729115220000,yorkshire:YWS01183,yorkshire,2024-10-16T21:47:00Z,2024-10-16T22:01:00Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS02164:1728473520000,yorkshire:YWS02164,yorkshire,2024-10-09T11:32:00Z,2024-10-09T12:47:00Z,75,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
