event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00116:1753177118000,anglian:AWS00116,anglian,2025-07-22T09:38:38Z,2025-07-22T09:39:17Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00124:1753543365000,anglian:AWS00124,anglian,2025-07-26T15:22:45Z,2025-07-26T15:23:16Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00136:1753087501000,anglian:AWS00136,anglian,2025-07-21T08:45:01Z,2025-07-21T12:45:01Z,240,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00139:1753769919000,anglian:AWS00139,anglian,2025-07-29T06:18:39Z,2025-07-29T06:18:41Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00411:1752931146000,anglian:AWS00411,anglian,2025-07-19T13:19:06Z,2025-07-19T14:49:32Z,90,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00432:1753261988000,anglian:AWS00432,anglian,2025-07-23T09:13:08Z,2025-07-23T09:18:47Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00474:1751795160000,anglian:AWS00474,anglian,2025-07-06T09:46:00Z,2025-07-06T10:00:01Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00819:1753096558000,anglian:AWS00819,anglian,2025-07-21T11:15:58Z,2025-07-21T11:43:58Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00820:1753092852000,anglian:AWS00820,anglian,2025-07-21T10:14:12Z,2025-07-21T10:14:43Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00879:1753086168000,anglian:AWS00879,anglian,2025-07-21T08:22:48Z,2025-07-21T09:54:36Z,92,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00925:1753087542000,anglian:AWS00925,anglian,2025-07-21T08:45:42Z,2025-07-21T08:54:40Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00941:1751799371000,anglian:AWS00941,anglian,2025-07-06T10:56:11Z,2025-07-06T11:01:19Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01009:1752495227000,anglian:AWS01009,anglian,2025-07-14T12:13:47Z,2025-07-14T12:15:27Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01047:1751835757000,anglian:AWS01047,anglian,2025-07-06T21:02:37Z,2025-07-06T21:27:23Z,25,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01090:1753078182000,anglian:AWS01090,anglian,2025-07-21T06:09:42Z,2025-07-21T06:32:42Z,23,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
