event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00184:1710165640000,anglian:AWS00184,anglian,2024-03-11T14:00:40Z,2024-03-11T14:07:59Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00209:1710855284000,anglian:AWS00209,anglian,2024-03-19T13:34:44Z,2024-03-21T02:27:22Z,2213,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00355:1709427518000,anglian:AWS00355,anglian,2024-03-03T00:58:38Z,2024-03-03T00:58:38Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00673:1709654618000,anglian:AWS00673,anglian,2024-03-05T16:03:38Z,2024-03-11T10:04:28Z,8281,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00882:1710895826000,anglian:AWS00882,anglian,2024-03-20T00:50:26Z,2024-03-20T08:50:33Z,480,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00917:1709400299000,anglian:AWS00917,anglian,2024-03-02T17:24:59Z,2024-03-08T08:51:01Z,8126,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01260:1710291649000,anglian:AWS01260,anglian,2024-03-13T01:00:49Z,2024-03-13T02:04:26Z,64,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01368:1709523124000,anglian:AWS01368,anglian,2024-03-04T03:32:04Z,2024-03-08T09:05:34Z,6094,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01485:1709544662000,anglian:AWS01485,anglian,2024-03-04T09:31:02Z,2024-03-04T09:31:02Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00443:1710382775000,northumbrian:NWL00443,northumbrian,2024-03-14T02:19:35Z,2024-03-14T02:29:59Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01028:1709554866000,northumbrian:NWL01028,northumbrian,2024-03-04T12:21:06Z,2024-03-04T12:21:59Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01200:1709316899000,northumbrian:NWL01200,northumbrian,2024-03-01T18:14:59Z,2024-03-01T18:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00265:1711555179000,southern:SWS00265,southern,2024-03-27T15:59:39Z,2024-03-28T08:43:30Z,1004,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00338:1710396818000,southern:SWS00338,southern,2024-03-14T06:13:38Z,2024-03-15T02:29:45Z,1216,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90086:1711035641000,southern:SWS90086,southern,2024-03-21T15:40:41Z,2024-03-21T15:55:55Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00151:1709558220000,yorkshire:YWS00151,yorkshire,2024-03-04T13:17:00Z,2024-03-04T13:32:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00254:1709633141000,yorkshire:YWS00254,yorkshire,2024-03-05T10:05:41Z,2024-03-05T10:07:25Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00956:1710322140000,yorkshire:YWS00956,yorkshire,2024-03-13T09:29:00Z,2024-03-13T09:30:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS00980:1710979320000,yorkshire:YWS00980,yorkshire,2024-03-21T00:02:00Z,2024-03-21T00:13:00Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01222:1711627980000,yorkshire:YWS01222,yorkshire,2024-03-28T12:13:00Z,2024-03-28T12:23:00Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01226:1710767852000,yorkshire:YWS01226,yorkshire,2024-03-18T13:17:32Z,2024-03-18T13:17:41Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01230:1710412945000,yorkshire:YWS01230,yorkshire,2024-03-14T10:42:25Z,2024-03-14T10:43:42Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01582:1710821099000,yorkshire:YWS01582,yorkshire,2024-03-19T04:04:59Z,2024-03-19T04:08:00Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
