event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS01364:1756656213000,anglian:AWS01364,anglian,2025-08-31T16:03:33Z,2025-08-31T16:03:41Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01555:1756681552000,anglian:AWS01555,anglian,2025-08-31T23:05:52Z,2025-08-31T23:05:52Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00146:1756470960000,northumbrian:NWL00146,northumbrian,2025-08-29T12:36:00Z,2025-08-29T13:10:00Z,34,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01185:1754944799000,northumbrian:NWL01185,northumbrian,2025-08-11T20:39:59Z,2025-08-11T20:49:59Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01186:1754945159000,northumbrian:NWL01186,northumbrian,2025-08-11T20:45:59Z,2025-08-11T20:47:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01575:1756453057000,northumbrian:NWL01575,northumbrian,2025-08-29T07:37:37Z,2025-08-29T07:39:38Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01482:1756655940000,severn-trent:SVT01482,severn-trent,2025-08-31T15:59:00Z,2025-08-31T16:00:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01929:1754125103000,severn-trent:SVT01929,severn-trent,2025-08-02T08:58:23Z,2025-08-02T09:03:10Z,5,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
severn-trent:SVT01996:1756299121000,severn-trent:SVT01996,severn-trent,2025-08-27T12:52:01Z,2025-08-27T12:55:13Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00023:1756424644000,south-west:SBB00023,south-west,2025-08-28T23:44:04Z,2025-08-29T00:39:48Z,56,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
