event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00208:1727092449000,anglian:AWS00208,anglian,2024-09-23T11:54:09Z,2024-09-23T12:30:45Z,37,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00304:1726991875000,anglian:AWS00304,anglian,2024-09-22T07:57:55Z,2024-09-22T08:15:34Z,18,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00634:1727394329000,anglian:AWS00634,anglian,2024-09-26T23:45:29Z,2024-09-27T12:45:33Z,780,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00657:1727128846000,anglian:AWS00657,anglian,2024-09-23T22:00:46Z,2024-09-23T22:30:28Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00751:1726990789000,anglian:AWS00751,anglian,2024-09-22T07:39:49Z,2024-09-22T07:45:44Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00857:1727377212000,anglian:AWS00857,anglian,2024-09-26T19:00:12Z,2024-09-26T19:30:16Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01089:1727055026000,anglian:AWS01089,anglian,2024-09-23T01:30:26Z,2024-09-23T01:45:26Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01358:1727376401000,anglian:AWS01358,anglian,2024-09-26T18:46:41Z,2024-09-26T19:20:11Z,34,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00749:1727385070000,northumbrian:NWL00749,northumbrian,2024-09-26T21:11:10Z,2024-09-26T21:14:59Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00780:1725225299000,northumbrian:NWL00780,northumbrian,2024-09-01T21:14:59Z,2024-09-01T21:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00782:1725797159000,northumbrian:NWL00782,northumbrian,2024-09-08T12:05:59Z,2024-09-08T12:07:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01062:1725157416000,northumbrian:NWL01062,northumbrian,2024-09-01T02:23:36Z,2024-09-01T02:29:59Z,6,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01248:1727140499000,northumbrian:NWL01248,northumbrian,2024-09-24T01:14:59Z,2024-09-24T01:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01440:1725936519000,northumbrian:NWL01440,northumbrian,2024-09-10T02:48:39Z,2024-09-10T02:59:59Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00052:1727303571000,south-west:SBB00052,south-west,2024-09-25T22:32:51Z,2024-09-25T22:36:01Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00361:1727042649000,southern:SWS00361,southern,2024-09-22T22:04:09Z,2024-09-22T22:23:00Z,19,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00427:1727636400000,southern:SWS00427,southern,2024-09-29T19:00:00Z,2024-09-29T19:08:00Z,8,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00589:1727067360000,southern:SWS00589,southern,2024-09-23T04:56:00Z,2024-09-23T06:16:00Z,80,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00745:1727074462000,southern:SWS00745,southern,2024-09-23T06:54:22Z,2024-09-23T07:04:47Z,10,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00970:1727402400000,southern:SWS00970,southern,2024-09-27T02:00:00Z,2024-09-27T06:12:00Z,252,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS90068:1726477792000,southern:SWS90068,southern,2024-09-16T09:09:52Z,2024-09-16T09:17:06Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00128:1727055000000,thames:TWL00128,thames,2024-09-23T01:30:00Z,2024-09-23T08:45:00Z,435,hub,2026-09-21T08:00:27Z,2026-09-21T08:00:27Z,true
thames:TWL00137:1727262900000,thames:TWL00137,thames,2024-09-25T11:15:00Z,2024-09-25T14:15:00Z,180,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00168:1727051400000,thames:TWL00168,thames,2024-09-23T00:30:00Z,2024-09-23T04:30:00Z,240,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00222:1727369100000,thames:TWL00222,thames,2024-09-26T16:45:00Z,2024-09-26T20:00:00Z,195,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
