event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00024:1782705212000,anglian:AWS00024,anglian,2026-06-29T03:53:32Z,2026-06-29T06:00:04Z,127,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00037:1781603101000,anglian:AWS00037,anglian,2026-06-16T09:45:01Z,2026-06-16T10:00:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00045:1781256548000,anglian:AWS00045,anglian,2026-06-12T09:29:08Z,,,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,
anglian:AWS00053:1781104060000,anglian:AWS00053,anglian,2026-06-10T15:07:40Z,2026-06-10T19:18:10Z,251,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00097:1782465301000,anglian:AWS00097,anglian,2026-06-26T09:15:01Z,2026-06-26T09:30:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00099:1780481143000,anglian:AWS00099,anglian,2026-06-03T10:05:43Z,2026-06-03T10:27:33Z,22,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00103:1780395980000,anglian:AWS00103,anglian,2026-06-02T10:26:20Z,2026-06-02T10:30:47Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00121:1782225070000,anglian:AWS00121,anglian,2026-06-23T14:31:10Z,2026-06-23T14:31:10Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00127:1781349744000,anglian:AWS00127,anglian,2026-06-13T11:22:24Z,2026-06-13T14:18:16Z,176,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00133:1781516367000,anglian:AWS00133,anglian,2026-06-15T09:39:27Z,,,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,
anglian:AWS00185:1781982498000,anglian:AWS00185,anglian,2026-06-20T19:08:18Z,2026-06-20T19:08:21Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00194:1782193235000,anglian:AWS00194,anglian,2026-06-23T05:40:35Z,2026-06-23T07:18:57Z,98,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00196:1782192226000,anglian:AWS00196,anglian,2026-06-23T05:23:46Z,2026-06-23T07:19:01Z,115,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00206:1782190661000,anglian:AWS00206,anglian,2026-06-23T04:57:41Z,2026-06-23T05:17:03Z,19,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00226:1781292674000,anglian:AWS00226,anglian,2026-06-12T19:31:14Z,2026-06-12T19:31:40Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00233:1780414201000,anglian:AWS00233,anglian,2026-06-02T15:30:01Z,2026-06-02T15:45:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00235:1780392133000,anglian:AWS00235,anglian,2026-06-02T09:22:13Z,2026-06-02T09:23:16Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00249:1780915632000,anglian:AWS00249,anglian,2026-06-08T10:47:12Z,2026-06-08T11:06:19Z,19,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00252:1782328355000,anglian:AWS00252,anglian,2026-06-24T19:12:35Z,2026-06-24T20:01:21Z,49,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00255:1780575323000,anglian:AWS00255,anglian,2026-06-04T12:15:23Z,2026-06-04T12:24:37Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00282:1780922716000,anglian:AWS00282,anglian,2026-06-08T12:45:16Z,2026-06-08T13:15:16Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00293:1781176398000,anglian:AWS00293,anglian,2026-06-11T11:13:18Z,2026-06-11T13:48:58Z,156,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00314:1781194274000,anglian:AWS00314,anglian,2026-06-11T16:11:14Z,2026-06-11T16:53:53Z,43,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
