event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00781:1701237558000,anglian:AWS00781,anglian,2023-11-29T05:59:18Z,2024-01-10T14:47:00Z,61008,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01227:1701216900000,anglian:AWS01227,anglian,2023-11-29T00:15:00Z,2023-11-29T00:30:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01409:1699367471000,northumbrian:NWL01409,northumbrian,2023-11-07T14:31:11Z,2023-11-07T14:44:59Z,14,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00014:1698889970100,south-west:SBB00014,south-west,2023-11-02T01:52:50Z,2023-11-02T01:54:50Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01083:1698917643000,south-west:SBB01083,south-west,2023-11-02T09:34:03Z,2023-11-02T09:34:15Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01322:1700906338000,south-west:SBB01322,south-west,2023-11-25T09:58:58Z,2023-11-25T10:00:14Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
southern:SWS00314:1699103400000,southern:SWS00314,southern,2023-11-04T13:10:00Z,2023-11-04T23:48:00Z,638,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
thames:TWL00189:1700849700000,thames:TWL00189,thames,2023-11-24T18:15:00Z,2023-11-24T19:15:00Z,60,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01480:1699883638000,yorkshire:YWS01480,yorkshire,2023-11-13T13:53:58Z,2023-11-13T14:09:34Z,16,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
yorkshire:YWS01927:1699788600000,yorkshire:YWS01927,yorkshire,2023-11-12T11:30:00Z,2023-11-12T11:31:00Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
