event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00016:1722932810000,anglian:AWS00016,anglian,2024-08-06T08:26:50Z,2024-08-07T12:00:02Z,1653,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00401:1724241830000,anglian:AWS00401,anglian,2024-08-21T12:03:50Z,2024-08-21T12:03:50Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00750:1722939012000,anglian:AWS00750,anglian,2024-08-06T10:10:12Z,2024-08-06T10:11:07Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00244:1723357439000,northumbrian:NWL00244,northumbrian,2024-08-11T06:23:59Z,2024-08-11T06:25:59Z,2,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00364:1724231955000,northumbrian:NWL00364,northumbrian,2024-08-21T09:19:15Z,2024-08-21T09:20:24Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00391:1724393700000,northumbrian:NWL00391,northumbrian,2024-08-23T06:15:00Z,2024-08-23T06:30:00Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00624:1723816057000,northumbrian:NWL00624,northumbrian,2024-08-16T13:47:37Z,2024-08-16T13:49:05Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01022:1723894199000,northumbrian:NWL01022,northumbrian,2024-08-17T11:29:59Z,2024-08-17T11:44:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01069:1724389320000,northumbrian:NWL01069,northumbrian,2024-08-23T05:02:00Z,2024-08-23T05:48:00Z,46,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01521:1722597220000,northumbrian:NWL01521,northumbrian,2024-08-02T11:13:40Z,2024-08-02T11:14:55Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01555:1724075405000,northumbrian:NWL01555,northumbrian,2024-08-19T13:50:05Z,2024-08-19T13:51:31Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL01577:1724390099000,northumbrian:NWL01577,northumbrian,2024-08-23T05:14:59Z,2024-08-23T05:29:59Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB00528:1723561618000,south-west:SBB00528,south-west,2024-08-13T15:06:58Z,2024-08-13T15:08:01Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
south-west:SBB01364:1724858960100,south-west:SBB01364,south-west,2024-08-28T15:29:20Z,2024-08-28T15:32:30Z,3,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
