event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00229:1742115601000,anglian:AWS00229,anglian,2025-03-16T09:00:01Z,2025-03-16T09:31:00Z,31,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00239:1742217356000,anglian:AWS00239,anglian,2025-03-17T13:15:56Z,2025-03-17T13:15:57Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00242:1742217356000,anglian:AWS00242,anglian,2025-03-17T13:15:56Z,2025-03-17T13:15:57Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00288:1741874406000,anglian:AWS00288,anglian,2025-03-13T14:00:06Z,2025-03-13T14:54:26Z,54,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00377:1742685234000,anglian:AWS00377,anglian,2025-03-22T23:13:54Z,2025-03-23T00:00:16Z,46,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00778:1741615534000,anglian:AWS00778,anglian,2025-03-10T14:05:34Z,2025-03-10T14:15:03Z,9,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01043:1741866311000,anglian:AWS01043,anglian,2025-03-13T11:45:11Z,2025-03-13T11:45:11Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01181:1741079253000,anglian:AWS01181,anglian,2025-03-04T09:07:33Z,2025-03-04T09:07:42Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01214:1741181424000,anglian:AWS01214,anglian,2025-03-05T13:30:24Z,2025-03-05T13:45:24Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01392:1741693014000,anglian:AWS01392,anglian,2025-03-11T11:36:54Z,2025-03-11T11:56:59Z,20,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS01450:1742675435000,anglian:AWS01450,anglian,2025-03-22T20:30:35Z,2025-03-23T10:15:26Z,825,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
northumbrian:NWL00109:1741162139000,northumbrian:NWL00109,northumbrian,2025-03-05T08:08:59Z,2025-03-05T08:10:27Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
